Genre,NA_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
4,0.11,46,14,8.4,11,3
4,0.11,76,26,7,4,1
4,0.11,69,6,8.3,6,3
4,0.11,73,26,7,151,2
4,0.11,57,23,8,10,1
4,0.11,77,48,7.5,67,2
4,0.11,81,25,8.2,9,1
4,0.11,67,43,5.2,16,1
4,0.11,64,4,8.4,18,1
4,0.11,66,5,6.8,8,3
4,0.11,83,18,8.3,16,2
4,0.11,36,20,2.1,17,3
4,0.11,61,17,4.9,7,3
4,0.1,87,4,6.4,5,3
4,0.1,60,17,8.6,5,3
4,0.1,57,33,4.8,4,1
4,0.1,77,35,8.1,8,1
4,0.1,54,8,7.6,7,2
4,0.1,79,12,9,6,1
4,0.1,33,9,8,11,1
4,0.1,75,23,9.2,12,1
4,0.1,28,17,3.9,26,1
4,0.1,70,7,7,6,1
4,0.1,47,4,5.3,6,2
4,0.1,71,6,7.4,7,1
4,0.09,65,21,3.9,8,3
4,0.09,80,55,8.1,235,4
4,0.09,76,51,8.6,83,3
4,0.09,78,15,8.6,49,3
4,0.09,83,65,7.8,85,1
4,0.09,83,26,9,29,1
4,0.09,86,35,8.8,26,3
4,0.09,73,34,8,5,1
4,0.09,43,11,5.4,11,1
4,0.09,75,21,7.8,24,1
4,0.09,77,5,6.5,13,3
4,0.09,67,5,7.3,8,2
4,0.09,32,4,1.8,4,3
4,0.08,81,8,8.4,69,3
4,0.08,68,37,6.8,16,1
4,0.08,73,10,8.4,108,3
4,0.08,58,6,8.3,28,1
4,0.08,81,50,8.7,140,4
4,0.08,70,47,6.6,11,1
4,0.08,72,28,7,5,3
4,0.08,77,16,8.5,11,3
4,0.08,38,58,2.4,92,4
4,0.08,54,25,8.3,8,1
4,0.08,75,19,7.6,75,2
4,0.08,39,11,2.9,11,3
4,0.08,42,10,1,7,2
4,0.08,64,17,6,4,1
4,0.08,48,15,5.3,8,1
4,0.08,56,7,8.2,5,3
4,0.08,38,5,3.2,5,1
4,0.07,56,17,4.9,8,1
4,0.07,38,34,5.6,37,4
4,0.07,49,29,6.3,7,3
4,0.07,79,28,8.6,8,3
4,0.07,67,26,6.6,26,1
4,0.07,48,20,6.7,13,4
4,0.07,28,6,5.2,6,3
4,0.07,62,42,8,17,2
4,0.07,58,10,8,4,3
4,0.07,79,8,5.5,6,2
4,0.07,54,6,5.7,6,1
4,0.06,59,48,7.1,73,4
4,0.06,80,44,7.8,12,1
4,0.06,80,13,8.5,4,1
4,0.06,84,19,8.7,18,1
4,0.06,80,9,8.3,7,1
4,0.06,79,23,6.9,11,3
4,0.06,74,10,6.7,6,3
4,0.06,79,26,5.4,10,3
4,0.06,73,18,8,4,3
4,0.06,55,14,7.8,4,1
4,0.05,74,41,7.2,35,1
4,0.05,60,16,7,7,2
4,0.05,63,7,7.2,6,1
4,0.05,47,20,5.4,7,4
4,0.05,63,17,7.8,4,3
4,0.05,52,23,6.1,7,3
4,0.05,30,4,3.6,20,1
4,0.05,26,14,2.8,11,1
4,0.05,51,19,4.5,4,3
4,0.05,43,16,4.8,5,2
4,0.04,73,13,7.5,8,2
4,0.04,66,8,8.9,35,1
4,0.04,57,27,5.8,19,2
4,0.04,79,16,8.6,10,3
4,0.04,72,14,9,13,1
4,0.04,33,5,4.5,6,1
4,0.04,63,23,5.3,7,3
4,0.04,39,6,7.8,5,1
4,0.04,40,6,7.3,7,1
4,0.04,50,11,7.8,6,3
4,0.04,37,9,4.5,4,1
4,0.03,61,11,8,6,1
4,0.03,64,28,8.1,12,1
4,0.03,73,28,8.4,11,3
4,0.03,60,6,2.7,13,1
4,0.03,68,11,8.5,6,1
4,0.03,75,5,8,6,2
4,0.02,78,22,7.4,41,3
4,0.02,82,21,8.7,25,1
4,0.02,78,22,7.2,21,4
4,0.02,71,6,8.9,10,1
4,0.02,79,15,7.2,63,3
4,0.01,83,5,8,22,3
4,0.01,71,49,7,37,1
4,0.01,52,26,5.2,29,2
4,0.01,74,9,7.5,4,3
4,0.01,54,5,5.7,6,1
4,0.01,55,15,8,5,1
4,0.01,60,17,6.8,6,1
4,0.01,61,7,7.5,4,3
5,14.44,87,80,8.4,594,1
5,11.28,89,65,8.5,431,1
5,6.06,97,73,8.9,2147,1
5,4.89,90,82,8.4,921,1
5,4.01,92,61,8.6,439,1
5,3.68,91,12,8.9,432,1
5,3.66,78,70,7.2,424,1
5,3.56,97,87,9.1,1854,1
5,3.17,87,77,8.6,368,1
5,3.14,84,19,7.8,41,1
5,2.8,95,85,6.8,5311,1
5,2.45,85,59,8.7,109,2
5,2.3,84,70,8.1,733,1
5,2.11,93,83,9,1607,1
5,2.08,90,35,8.7,312,1
5,2.07,66,22,7.1,156,1
5,2.04,73,78,7,131,1
5,1.95,85,56,7.9,417,1
5,1.93,91,15,8.8,207,1
5,1.83,91,86,8.4,657,1
5,1.7,73,28,8.3,179,1
5,1.68,87,47,8.2,241,3
5,1.55,76,40,8.8,76,1
5,1.45,81,42,7.4,67,1
5,1.33,84,55,8.6,246,3
5,1.29,74,16,8,13,1
5,1.26,66,30,7.3,136,2
5,1.25,77,59,7.9,288,1
5,1.22,81,24,8.9,54,1
5,1.21,82,43,8.5,101,1
5,1.21,69,44,6.6,174,1
5,1.2,78,26,8.9,53,1
5,1.19,87,22,8.1,48,1
5,1.18,88,85,8.7,691,1
5,1.12,71,32,8.5,24,1
5,1.08,71,9,9,85,1
5,1.06,75,5,9,54,1
5,1.05,72,49,7.8,125,1
5,1.04,64,29,7.8,94,1
5,1.03,86,41,8.6,184,1
5,0.95,78,18,7.9,27,1
5,0.93,83,23,8.3,46,1
5,0.93,49,10,6.2,5,1
5,0.92,70,24,7.5,28,1
5,0.92,78,58,8.5,301,1
5,0.92,71,4,7.7,7,1
5,0.9,88,17,8.9,42,1
5,0.88,88,64,9,178,1
5,0.87,57,27,7.9,139,1
5,0.86,83,37,5.7,45,2
5,0.85,76,18,7.6,13,1
5,0.84,80,49,8.3,30,2
5,0.79,80,22,9.1,37,1
5,0.78,71,29,8.1,41,1
5,0.78,69,25,7.4,25,2
5,0.76,51,22,6.6,120,2
5,0.75,85,10,9,96,3
5,0.74,56,20,4.1,95,1
5,0.74,79,30,8.4,34,1
5,0.74,71,10,8.6,34,1
5,0.74,50,14,6.5,28,3
5,0.73,70,25,6.4,14,1
5,0.73,73,9,7.8,13,1
5,0.71,90,19,8.8,53,1
5,0.71,77,49,8.3,340,1
5,0.7,83,77,8.9,712,1
5,0.7,75,48,7.6,33,1
5,0.69,79,26,7.9,66,1
5,0.69,83,59,8.8,130,2
5,0.66,79,78,7.1,506,1
5,0.64,87,68,7.8,98,2
5,0.64,54,51,6.9,198,2
5,0.63,75,21,7.8,30,1
5,0.62,78,83,8.5,376,1
5,0.61,80,68,8.8,206,1
5,0.6,76,38,8.2,253,1
5,0.6,32,6,4.6,29,1
5,0.6,91,22,8.5,59,3
5,0.6,75,25,8.4,26,1
5,0.59,70,16,8.1,19,1
5,0.58,77,49,8.5,156,2
5,0.58,93,12,9.4,358,3
5,0.57,70,14,8.8,60,1
5,0.56,68,28,9,28,1
5,0.56,54,24,7.9,130,2
5,0.55,88,13,9.1,69,3
5,0.55,48,13,5.1,24,1
5,0.54,60,50,7.8,238,2
5,0.54,80,30,8.7,32,3
5,0.53,78,32,8.2,66,1
5,0.52,66,35,6.4,16,1
5,0.52,85,46,8.8,172,2
5,0.51,79,82,7.6,328,3
5,0.51,51,18,3.6,8,1
5,0.5,45,28,6,137,2
5,0.49,82,48,8.6,73,1
5,0.49,63,61,7,53,3
5,0.49,47,4,7,5,1
5,0.48,64,71,6.1,155,1
5,0.48,83,46,8.6,55,1
5,0.47,80,66,8.2,283,2
5,0.46,67,23,6.6,12,1
5,0.46,62,11,7.3,22,1
5,0.45,77,16,8.4,27,1
5,0.45,70,8,8.9,17,1
5,0.45,58,29,8.6,10,2
5,0.45,56,7,7.3,4,1
5,0.44,46,38,4.4,455,2
5,0.44,66,29,6.9,108,1
5,0.44,57,16,5.6,7,1
5,0.43,54,83,6.5,1074,2
5,0.43,83,31,5.3,33,2
5,0.42,53,39,5.3,29,3
5,0.41,43,17,4.1,176,2
5,0.41,73,28,7.6,34,1
5,0.41,79,21,6.5,17,2
5,0.4,55,15,4.8,4,1
5,0.4,72,31,8.4,5,1
5,0.4,74,14,8.5,8,1
5,0.4,60,4,6,8,1
5,0.39,71,36,8,41,1
5,0.39,79,28,9.2,19,1
5,0.38,87,55,8.2,209,2
5,0.38,84,33,8.7,16,3
5,0.38,89,7,6,96,2
5,0.38,45,12,5.8,8,1
5,0.37,66,5,6.7,49,2
5,0.37,62,4,8.8,8,1
5,0.36,71,33,7.9,43,4
5,0.36,86,48,8.2,87,1
5,0.36,84,17,8.4,16,1
5,0.35,88,71,8.6,348,1
5,0.35,54,10,5.3,4,1
5,0.35,75,69,8.3,343,2
5,0.35,70,13,6.6,16,2
5,0.34,64,11,6.5,19,2
5,0.34,71,30,7.2,44,1
5,0.34,89,52,8.5,171,3
5,0.34,50,5,7.6,16,1
5,0.33,87,43,8.4,238,2
5,0.33,76,6,7.7,6,1
5,0.33,68,10,6.8,8,1
5,0.32,60,20,8.9,7,2
5,0.32,60,16,8,44,1
5,0.32,64,38,8,129,1
5,0.32,81,32,8.8,17,1
5,0.32,69,47,8.5,55,1
5,0.32,56,4,2.7,6,1
5,0.31,79,66,7.8,362,3
5,0.31,58,24,7.2,13,3
5,0.31,63,25,5.7,12,1
5,0.31,65,10,6.9,8,1
5,0.31,71,16,8.2,9,1
5,0.31,85,51,8.3,87,3
5,0.3,76,10,8.9,55,1
5,0.3,71,31,8,10,1
5,0.3,72,8,8,4,1
5,0.29,50,32,6.3,6,1
5,0.29,81,26,9,20,1
5,0.29,39,7,4.7,14,1
5,0.28,60,35,7.4,19,2
5,0.27,85,46,8.7,111,3
5,0.27,61,21,9.3,6,2
5,0.27,79,34,8.3,44,2
5,0.26,60,33,7,40,3
5,0.26,59,17,8.6,14,1
5,0.26,71,24,8.2,22,1
5,0.26,57,9,6.8,10,1
5,0.26,75,22,8.6,8,1
5,0.25,78,50,8.3,32,2
5,0.25,92,35,8.7,465,2
5,0.25,60,23,6.6,5,1
5,0.25,51,9,7.5,6,1
5,0.25,73,7,6.5,36,2
5,0.25,49,19,5.4,9,3
5,0.25,74,5,7.7,12,1
5,0.24,59,34,6.5,144,2
5,0.24,72,21,8.1,18,1
5,0.24,62,4,7.7,6,1
5,0.24,71,17,6.4,9,1
5,0.23,61,39,6.6,48,1
5,0.23,63,64,7.3,461,2
5,0.22,90,16,8.5,525,2
5,0.22,82,17,8.9,31,1
5,0.22,73,72,8,227,1
5,0.22,60,42,6.5,23,2
5,0.22,72,8,4.6,32,2
5,0.22,80,43,7.8,62,3
5,0.22,78,27,8.6,32,2
5,0.22,72,13,7.5,15,1
5,0.22,62,13,8.3,10,1
5,0.21,67,8,8.4,9,1
5,0.21,92,13,8.3,127,2
5,0.21,54,18,5.4,28,2
5,0.21,85,55,8.4,44,1
5,0.21,69,12,8.7,15,1
5,0.21,58,20,7.6,19,1
5,0.2,59,7,7.1,7,1
5,0.2,79,7,5.2,45,2
5,0.2,72,10,5.7,6,1
5,0.2,91,29,9.1,127,3
5,0.19,59,22,6.6,36,2
5,0.19,90,35,8.2,217,2
5,0.19,73,39,8.3,22,3
5,0.19,68,19,8,6,2
5,0.19,71,37,8.7,31,1
5,0.19,55,4,7.9,10,1
5,0.18,71,47,6.3,28,2
5,0.18,81,17,8.6,18,1
5,0.18,60,8,6.4,15,2
5,0.18,80,43,8.7,35,1
5,0.17,74,10,8.6,12,1
5,0.17,78,15,8.9,39,1
5,0.17,66,8,7.2,6,1
5,0.17,70,30,5,6,1
5,0.17,61,40,7.3,21,3
5,0.16,59,12,8.5,6,1
5,0.16,62,35,7.2,26,2
5,0.16,76,37,8.3,32,1
5,0.16,87,27,8.2,39,3
5,0.16,77,21,9,22,1
5,0.16,57,11,4.5,6,2
5,0.15,90,16,8.2,42,1
5,0.15,58,27,6.4,9,3
5,0.15,70,20,8.6,11,1
5,0.15,66,4,8.3,10,1
5,0.15,67,13,7.3,11,2
5,0.14,91,23,8.7,310,2
5,0.14,83,67,8.7,89,1
5,0.14,57,62,5.5,53,2
5,0.14,68,23,8.5,63,1
5,0.14,76,21,8.6,38,1
5,0.14,64,30,7.8,10,3
5,0.14,69,33,7.3,33,3
5,0.14,77,27,7.1,26,1
5,0.14,72,8,7.2,5,1
5,0.14,67,6,9.2,17,1
5,0.14,68,13,8.5,11,1
5,0.14,61,11,7.4,8,1
5,0.14,67,29,6.3,15,1
5,0.13,61,9,6.7,14,2
5,0.13,91,6,7.9,218,2
5,0.13,75,15,8.2,148,2
5,0.13,49,24,5.5,36,2
5,0.13,61,17,7.3,8,1
5,0.13,64,6,5,4,1
5,0.13,36,6,5.6,23,3
5,0.13,65,28,7.6,13,1
5,0.12,82,31,8.4,32,1
5,0.12,88,54,8.4,298,2
5,0.12,51,24,5,7,1
5,0.12,71,48,7.4,62,4
5,0.12,91,18,9.1,72,1
5,0.12,70,65,7.3,87,4
5,0.12,63,20,7.6,11,3
5,0.12,75,17,9.3,4,1
5,0.12,51,24,7.2,9,1
5,0.12,82,28,7.5,36,1
5,0.12,68,13,6.9,8,2
5,0.11,69,50,4.7,578,3
5,0.11,80,75,8.5,236,2
5,0.11,74,50,7.1,34,2
5,0.11,79,20,8.1,26,2
5,0.11,66,30,8.7,29,1
5,0.11,64,17,9.1,10,1
5,0.11,61,14,7.5,4,1
5,0.11,61,8,4.8,6,1
5,0.1,68,12,6.4,13,2
5,0.1,63,22,5.2,13,1
5,0.1,83,46,7.8,13,3
5,0.1,70,34,8.9,12,1
5,0.1,51,5,5.3,4,2
5,0.1,73,7,8.5,6,1
5,0.1,77,37,8.6,39,2
5,0.1,77,54,7.5,23,2
5,0.1,83,21,7.8,8,1
5,0.1,71,5,5.5,6,2
5,0.1,60,6,7.2,5,1
5,0.1,67,27,6.8,4,3
5,0.1,80,12,9.2,5,1
5,0.1,51,10,5.4,5,2
5,0.1,59,15,7.3,9,2
5,0.1,57,7,5.3,12,2
5,0.1,68,4,5.3,4,1
5,0.1,71,14,8.1,14,3
5,0.1,66,18,6.4,5,1
5,0.1,62,22,6.2,9,2
5,0.09,81,70,8.1,188,1
5,0.09,72,46,4.4,266,3
5,0.09,82,29,7.7,72,2
5,0.09,70,17,7.2,5,1
5,0.09,73,38,8.4,22,3
5,0.09,62,21,6.6,8,3
5,0.09,88,54,9,71,3
5,0.09,68,38,8.7,18,2
5,0.09,53,8,4.8,4,2
5,0.09,66,9,6,5,1
5,0.08,53,39,6.1,16,2
5,0.08,65,7,8.7,9,1
5,0.08,71,13,5.4,19,2
5,0.08,65,4,7,10,1
5,0.08,90,9,8.2,225,1
5,0.08,75,11,8.2,6,1
5,0.08,69,29,8.8,4,1
5,0.08,77,17,9.1,21,1
5,0.08,70,21,8.5,10,3
5,0.08,45,12,1.4,5,2
5,0.08,47,23,7.5,6,2
5,0.07,58,7,3.5,6,1
5,0.07,69,16,7,13,3
5,0.07,71,32,7.4,16,2
5,0.07,72,12,8.8,25,1
5,0.07,86,4,8.4,12,3
5,0.07,66,17,7.3,10,1
5,0.07,77,18,7.6,8,3
5,0.07,42,4,5.1,7,1
5,0.07,62,12,6.5,11,1
5,0.07,77,22,6.1,55,1
5,0.07,72,49,7.7,18,2
5,0.07,61,9,6,4,1
5,0.06,38,8,2.9,52,2
5,0.06,71,8,6.3,65,2
5,0.06,77,51,8.5,22,2
5,0.06,53,18,6.7,6,1
5,0.06,49,14,5,4,1
5,0.06,66,9,7.8,5,2
5,0.06,61,5,7,5,1
5,0.06,73,25,8.6,8,1
5,0.06,75,13,7.9,8,1
5,0.06,49,5,5.6,7,2
5,0.06,19,5,2.7,28,1
5,0.06,82,20,7.4,20,1
5,0.06,79,15,8,15,1
5,0.06,72,30,7.3,8,1
5,0.05,54,17,4,5,1
5,0.05,52,19,4.2,6,2
5,0.05,49,9,8,11,2
5,0.05,51,15,5.9,14,1
5,0.05,88,24,8.3,280,1
5,0.05,78,14,6,8,2
5,0.05,70,20,8.6,18,1
5,0.05,86,33,8.7,61,3
5,0.05,69,15,8.1,11,1
5,0.05,56,23,5.9,7,1
5,0.05,78,19,8.8,4,1
5,0.05,75,18,8.4,8,3
5,0.05,77,24,8.3,21,1
5,0.05,73,35,7.8,4,1
5,0.05,71,22,7.3,6,3
5,0.05,68,34,7.3,9,3
5,0.04,80,47,5.5,17,2
5,0.04,72,56,7.8,35,2
5,0.04,42,5,5.6,21,1
5,0.04,73,10,7.3,7,1
5,0.04,49,7,5.1,13,2
5,0.04,71,5,7.7,7,1
5,0.04,59,22,6.6,14,3
5,0.04,44,15,2.5,4,1
5,0.04,52,64,3.5,282,2
5,0.04,70,4,8,5,1
5,0.04,70,10,8.6,7,2
5,0.03,72,45,7,41,3
5,0.03,90,18,7.6,312,1
5,0.03,51,6,3.1,7,2
5,0.03,58,9,6.5,16,2
5,0.03,69,8,7.5,4,1
5,0.03,58,21,6.9,14,3
5,0.03,58,30,6.3,30,3
5,0.03,61,7,3,4,1
5,0.03,47,5,5.7,6,1
5,0.03,69,11,7.3,8,1
5,0.03,79,21,7.8,18,1
5,0.02,77,11,8.3,337,1
5,0.02,65,14,7.8,4,3
5,0.02,64,5,7.4,5,1
5,0.02,45,10,5.7,6,1
5,0.02,62,21,6.2,6,1
5,0.02,78,20,9.3,6,1
5,0.02,48,9,4.2,5,1
5,0.02,48,9,4.6,78,2
5,0.02,56,6,7.7,6,1
5,0.02,35,10,4,6,1
5,0.02,62,16,7.1,29,3
5,0.02,55,13,4.2,94,2
5,0.01,52,7,7.4,9,3
5,0.01,87,8,8.4,159,2
5,0.01,74,24,4.4,606,3
5,0.01,82,18,8.5,86,2
5,0.01,53,32,6.7,10,1
5,0.01,57,8,7,7,2
5,0.01,58,12,8.7,7,1
6,3.43,77,37,7.1,19,1
6,2.07,79,13,7.8,4,1
6,1.67,79,72,7.6,110,2
6,1.63,79,51,7.7,18,1
6,1.21,85,72,8.6,147,1
6,1.11,44,7,6.2,11,1
6,1.11,87,34,8.5,51,1
6,1.06,81,53,8.2,46,2
6,0.96,63,12,7.5,11,1
6,0.95,87,28,7.9,46,1
6,0.9,84,65,8.8,72,2
6,0.86,83,61,7.4,179,2
6,0.79,60,17,9.3,4,1
6,0.73,76,32,7.9,17,1
6,0.71,85,61,8.6,105,1
6,0.68,81,43,8,31,1
6,0.63,84,56,8.7,44,1
6,0.6,86,62,9.2,111,2
6,0.53,81,78,8.6,377,1
6,0.51,82,20,8.6,11,1
6,0.5,67,19,6.8,6,1
6,0.48,71,19,5.7,9,2
6,0.47,86,55,9,86,1
6,0.44,72,21,7.7,22,1
6,0.42,79,15,6.7,6,3
6,0.33,72,19,5.8,4,1
6,0.33,86,48,8.4,37,1
6,0.31,66,10,7.5,6,1
6,0.28,83,58,8.7,52,2
6,0.28,58,22,6,8,1
6,0.28,83,35,8.4,33,1
6,0.28,82,41,8.7,32,2
6,0.26,86,61,8.9,51,1
6,0.26,74,51,8.1,50,1
6,0.26,71,17,6.2,5,2
6,0.2,79,69,8.5,99,3
6,0.2,74,33,6.8,28,1
6,0.17,75,39,6.6,21,1
6,0.17,83,33,8.7,36,1
6,0.17,75,55,8.1,18,3
6,0.17,47,10,5.6,8,1
6,0.16,71,41,7.1,7,1
6,0.15,88,49,7.5,164,1
6,0.14,72,18,6.3,9,1
6,0.14,86,25,8.2,15,1
6,0.14,73,52,7,40,1
6,0.14,73,30,7,7,1
6,0.14,75,33,6.7,6,2
6,0.14,39,12,2.5,4,1
6,0.13,73,34,8.4,17,1
6,0.13,77,9,7.7,9,1
6,0.12,76,46,7.9,14,1
6,0.12,64,12,6.3,4,2
6,0.12,41,5,6.3,4,1
6,0.11,84,17,8.2,21,1
6,0.1,74,40,7.5,13,1
6,0.1,75,30,7,12,1
6,0.1,60,7,8.3,48,1
6,0.1,74,27,5.8,11,2
6,0.09,74,16,7.3,6,1
6,0.09,55,23,6.1,7,1
6,0.09,64,25,6.7,6,1
6,0.09,71,17,6.3,39,2
6,0.09,68,7,6.2,20,2
6,0.09,25,4,3.5,4,1
6,0.09,71,11,7.9,17,1
6,0.08,49,30,4.8,13,1
6,0.08,70,35,8.9,9,1
6,0.08,83,9,7.4,5,1
6,0.08,68,33,8.1,11,1
6,0.08,69,39,8.7,21,1
6,0.08,75,14,7,6,1
6,0.08,72,7,6.8,6,1
6,0.08,82,46,8,38,1
6,0.07,79,6,8.3,6,1
6,0.07,69,41,7.4,51,2
6,0.07,28,13,4.6,8,1
6,0.07,67,11,5.3,4,1
6,0.07,77,36,7.7,13,1
6,0.07,45,19,5.4,5,2
6,0.07,56,7,7.8,4,1
6,0.07,59,23,5.6,5,1
6,0.07,83,41,9,21,2
6,0.07,73,17,4.2,5,1
6,0.07,58,22,5.5,4,2
6,0.06,78,11,7,6,2
6,0.06,70,21,7.9,10,1
6,0.06,61,29,7,5,1
6,0.05,78,33,8,22,1
6,0.04,63,12,7.7,7,1
6,0.04,74,30,7.2,12,1
6,0.04,69,20,6.3,4,1
6,0.04,75,16,9.1,15,1
6,0.04,74,19,7.8,6,1
6,0.04,38,19,6.2,6,1
6,0.04,34,41,2.2,42,3
6,0.03,72,24,7.2,6,1
6,0.03,50,12,4.8,4,1
6,0.03,37,14,4.6,7,2
6,0.03,55,35,6.5,6,3
6,0.02,82,27,8.1,86,1
6,0.02,62,10,7.5,6,1
6,0.02,45,9,7.3,4,2
6,0.02,67,15,6.1,7,1
6,0.02,62,12,6.4,5,1
6,0.01,78,12,7.3,11,1
6,0.01,74,36,6.6,5,1
6,0.01,84,32,8,19,2
6,0.01,75,13,8.5,6,1
6,0.01,64,7,8,4,1
7,15.68,82,73,8.3,709,1
7,9.71,91,64,8.6,464,1
7,6.85,95,54,8.4,314,1
7,5.03,85,73,8.2,632,1
7,4.02,96,16,8.7,138,1
7,3.88,93,23,9,135,3
7,3.27,85,33,8.6,171,1
7,3.15,88,82,9.1,1599,1
7,3.01,89,74,8.5,272,1
7,2.99,92,90,8,516,1
7,2.96,84,82,7.5,1112,1
7,2.71,82,39,8.6,132,1
7,2.62,93,24,8.3,108,1
7,2.57,88,20,9,233,1
7,2.35,90,66,8.3,381,1
7,2.08,91,83,8.2,617,1
7,2.07,82,16,8.4,53,1
7,2.03,82,36,9.1,137,3
7,2.02,64,23,7.7,32,3
7,2,78,18,7.8,21,3
7,1.92,82,26,8.9,28,1
7,1.77,72,21,7.8,54,2
7,1.68,81,66,8.5,142,3
7,1.68,89,31,8.5,92,1
7,1.65,74,34,8.4,31,2
7,1.58,86,14,8.5,28,1
7,1.56,82,50,8.2,100,3
7,1.53,84,9,7.4,220,3
7,1.38,85,55,7.7,83,1
7,1.38,77,35,8.7,27,1
7,1.37,85,35,8.2,28,1
7,1.28,80,67,7.1,120,1
7,1.25,85,41,8.5,47,3
7,1.23,93,52,9.1,271,3
7,1.22,74,26,8.4,60,2
7,1.21,79,76,5.9,1095,1
7,1.19,91,15,8.4,98,4
7,1.13,80,15,7.9,46,3
7,1.13,84,28,7.8,13,3
7,1.09,83,25,8.7,35,1
7,1.09,63,39,7.5,27,1
7,1.05,89,59,7.2,301,2
7,1.04,72,42,7.1,78,2
7,1.03,88,73,7,206,2
7,1.01,87,55,7.7,455,2
7,1.01,61,28,7.9,69,1
7,1.01,71,30,8.4,12,1
7,1,83,54,8.5,134,3
7,1,78,37,8.4,16,1
7,0.97,85,19,8.9,53,2
7,0.95,73,19,7.4,23,3
7,0.94,80,18,9.2,46,1
7,0.92,52,46,5,20,1
7,0.87,73,14,7.9,39,2
7,0.86,55,14,6.8,9,1
7,0.86,79,30,8.4,17,1
7,0.85,54,17,2.1,11,1
7,0.84,94,76,7.2,139,3
7,0.82,85,83,8.4,431,3
7,0.81,50,8,4.7,6,1
7,0.8,51,11,7.8,17,1
7,0.79,64,62,5.9,104,3
7,0.78,61,17,8.3,6,3
7,0.77,79,21,6.8,18,3
7,0.76,77,52,6.3,82,2
7,0.76,71,37,5.7,36,3
7,0.75,90,52,8.8,114,2
7,0.74,69,24,7.7,59,1
7,0.74,47,52,2.1,98,1
7,0.73,73,26,6,43,2
7,0.73,80,53,6.2,667,2
7,0.73,83,75,6.5,134,1
7,0.73,87,85,7.9,863,1
7,0.73,64,25,7.8,38,1
7,0.72,81,81,7.7,758,1
7,0.72,70,17,7,4,1
7,0.72,71,21,7,5,1
7,0.71,59,32,8,46,1
7,0.7,86,53,8.4,108,2
7,0.69,84,55,6.9,113,1
7,0.69,62,11,6.2,34,2
7,0.69,87,19,8.4,15,1
7,0.69,74,36,8.5,38,1
7,0.69,83,24,9,45,1
7,0.68,75,18,6.4,15,1
7,0.68,68,16,8.3,15,1
7,0.66,76,15,8.9,64,1
7,0.65,57,15,6.5,21,1
7,0.64,68,22,8.1,7,1
7,0.63,59,40,5.9,71,3
7,0.63,88,68,6.9,279,2
7,0.63,69,7,6.8,5,1
7,0.62,83,54,8.5,134,3
7,0.61,84,53,7.4,40,2
7,0.6,57,51,5.5,102,4
7,0.57,85,17,8.5,22,1
7,0.55,57,15,7.6,9,1
7,0.55,70,43,7.1,17,1
7,0.53,61,16,6.9,14,2
7,0.53,88,15,8.9,77,1
7,0.53,83,32,8.8,29,3
7,0.53,78,18,7.7,18,1
7,0.53,63,32,7.8,16,1
7,0.52,81,25,7.3,14,1
7,0.52,63,9,8.8,10,3
7,0.52,92,73,7.6,213,1
7,0.52,79,26,8.7,43,3
7,0.52,74,44,7.4,10,1
7,0.52,75,47,6.6,30,1
7,0.5,86,85,8.2,977,2
7,0.5,82,85,8.4,201,1
7,0.49,75,31,7.3,42,2
7,0.49,51,5,8,8,1
7,0.48,56,26,8.1,57,1
7,0.48,53,4,5.8,4,1
7,0.47,88,56,7.9,102,1
7,0.46,75,18,5.8,175,2
7,0.46,41,15,4,21,1
7,0.45,67,21,7.3,26,2
7,0.45,69,41,7.4,38,2
7,0.45,73,8,6.1,9,1
7,0.45,76,46,7.7,63,3
7,0.44,60,24,7.8,35,1
7,0.44,34,6,5.3,6,1
7,0.43,82,63,8,318,3
7,0.43,78,13,8.5,24,1
7,0.43,80,18,9.1,22,3
7,0.42,91,90,7.4,594,1
7,0.42,83,43,7.8,30,1
7,0.42,86,31,8.2,48,1
7,0.42,74,36,5.2,13,3
7,0.42,55,41,7.2,25,1
7,0.42,86,33,7.6,12,3
7,0.42,89,61,8.1,140,2
7,0.41,62,15,5.3,20,3
7,0.41,89,50,8.5,161,3
7,0.4,80,21,8.3,29,1
7,0.39,86,19,8.5,22,1
7,0.39,87,32,8.3,19,1
7,0.39,72,57,8.4,83,1
7,0.39,70,12,8.1,9,1
7,0.38,83,59,7.4,94,1
7,0.37,76,12,5.4,107,2
7,0.37,63,43,7.2,24,1
7,0.37,63,8,4.8,4,1
7,0.36,71,85,6.1,1571,1
7,0.36,88,58,8.2,65,1
7,0.36,56,57,4.7,69,4
7,0.36,79,25,7.7,33,1
7,0.36,69,20,7.5,21,3
7,0.35,61,60,5.4,575,3
7,0.35,63,15,8.9,23,1
7,0.35,62,4,7.8,8,1
7,0.35,74,19,7.4,11,2
7,0.35,67,33,6.1,8,1
7,0.35,47,4,7.5,13,3
7,0.35,71,16,8.7,10,3
7,0.34,84,22,8.2,11,1
7,0.34,66,16,6.6,9,1
7,0.34,50,5,5.3,6,1
7,0.34,81,18,9.3,12,1
7,0.33,80,6,4.9,123,2
7,0.33,87,62,7.9,131,1
7,0.33,77,6,8.3,12,1
7,0.33,71,7,8.5,8,1
7,0.32,87,65,8.2,110,3
7,0.32,47,11,6,6,3
7,0.32,82,78,8.1,101,2
